artist,album,year,critic_score,user_score,comment
robyn,Body Talk Pt 1,"Jun 15, 2010",76,8.7,
robyn,Robyn,"Apr 29, 2008",86,8.8,
lazerbeak,,,,,artist not found!
reading rainbow,,,,,artist not found!
half handed cloud,Flying Scroll Flight Control,"Jun 10, 2014",53,tbd,
carissa's wierd,,,,,artist not found!
tabu ley rochereau,,,,,artist not found!
restless people,,,,,artist not found!
super wild horses,,,,,artist not found!
barbara morgenstern,Sweet Silence,"Jul 17, 2012",46,tbd,
victoire,,,,,artist not found!
breathe owl breathe,,,,,artist not found!
charlemagne palestine,,,,,artist not found!
girl talk,All Day,"Nov 15, 2010",79,8.2,
girl talk,Feed The Animals,"Sep 23, 2008",76,8.0,
lyrics born,As U Were,"Oct 25, 2010",63,tbd,
lyrics born,Everywhere At Once,"Apr 22, 2008",66,tbd,
bear hands,,,,,artist not found!
einstrzende neubauten,Perpetuum Mobile,"Feb 10, 2004",71,tbd,
einstrzende neubauten,Silence Is Sexy,"May 23, 2000",80,8.6,
badly drawn boy,"It's What I'm Thinking, Pt. 1: Photographing Snowflakes","Oct 12, 2010",69,7.0,
badly drawn boy,Born In The U.K.,"Oct 17, 2006",57,6.5,
badly drawn boy,One Plus One Is One,"Jul 27, 2004",60,6.9,
badly drawn boy,Have You Fed the Fish?,"Nov 5, 2002",77,7.9,
badly drawn boy,About A Boy [Soundtrack],"Apr 23, 2002",79,8.1,
badly drawn boy,The Hour of Bewilderbeast,"Oct 3, 2000",78,8.7,
aids wolf,,,,,artist not found!
supa d & dj ma1,,,,,artist not found!
orange juice,,,,,artist not found!
dj nate,Take Off Mode,"Apr 26, 2019",79,tbd,
the russian futurists,The  Weight's on the Wheels,"Nov 16, 2010",63,tbd,
the russian futurists,Our Thickness,"May 3, 2005",75,7.7,
syl johnson,,,,,artist not found!
we love,,,,,artist not found!
former ghosts,New Love,"Nov 9, 2010",67,tbd,
"the orb, youth",,,,,artist not found!
the suzan,,,,,artist not found!
surf friends,,,,,artist not found!
stereolab,Not Music,"Nov 16, 2010",70,7.8,
stereolab,Chemical Chords,"Aug 19, 2008",72,8.4,
stereolab,Fab Four Suture,"Mar 7, 2006",72,8.4,
stereolab,Margerine Eclipse,"Jan 27, 2004",77,8.7,
stereolab,Instant O In The Universe [EP],"Oct 7, 2003",63,8.0,
stereolab,Sound-Dust,"Aug 28, 2001",71,8.6,
stereolab,First of the Microbe Hunters,"May 16, 2000",59,tbd,
magnetic man,Magnetic Man,"May 10, 2011",68,8.0,
