artist,album,year,critic_score,user_score,comment
mazes,A Thousand Heys,"Apr 12, 2011",65,tbd,
shxcxchcxsh,,,,,artist not found!
earth,Concrete Desert,"Mar 24, 2017",78,tbd,
earth,Primitive and Deadly,"Sep 2, 2014",80,tbd,
earth,"Angels of Darkness, Demons of Light, Vol. 2","Feb 14, 2012",83,8.3,
earth,"Angels of Darkness, Demons of Light, Vol. 1","Feb 22, 2011",82,8.2,
earth,A  Bureaucratic Desire for Extra-Capsular Extraction,"Oct 25, 2010",75,tbd,
zammuto,Anchor,"Sep 2, 2014",76,7.4,
zammuto,Zammuto,"Apr 3, 2012",76,8.3,
yob,Our Raw Heart,"Jun 8, 2018",82,8.0,
yob,Clearing the Path to Ascend,"Sep 2, 2014",85,8.4,
sinkane,Dépaysé,"May 31, 2019",78,tbd,
sinkane,Life & Livin' It,"Feb 10, 2017",74,6.8,
sinkane,Mean Love,"Sep 2, 2014",77,6.6,
sinkane,Mars,"Nov 13, 2012",79,8.4,
game theory,,,,,artist not found!
sinoia caves,,,,,artist not found!
the juan maclean,The Brighter the Light,"Sep 20, 2019",71,tbd,
the juan maclean,In a Dream,"Sep 16, 2014",77,7.1,
the juan maclean,Everybody Get Close,"Sep 30, 2011",72,tbd,
the juan maclean,The Future Will Come,"Apr 14, 2009",71,tbd,
the juan maclean,Less Than Human,"Aug 9, 2005",81,7.2,
music blues,,,,,artist not found!
poly,For My Parents,"Sep 4, 2012",75,8.9,
poly,Hymn To The Immortal Wind,"Mar 24, 2009",75,8.8,
poly,You Are There,"Apr 11, 2006",81,8.5,
poly,"Walking Cloud And Deep Red Sky, Flag Fluttered And The Sun Shined","Oct 5, 2004",62,8.5,
j mascis,Elastic Days,"Nov 9, 2018",75,6.2,
j mascis,Tied to a Star,"Aug 26, 2014",76,8.3,
j mascis,Several Shades of Why,"Mar 15, 2011",78,8.3,
basement jaxx,Junto,"Aug 25, 2014",71,7.7,
basement jaxx,Basement Jaxx vs. Metropole Orkest,"Jul 19, 2011",70,tbd,
basement jaxx,Scars,"Sep 22, 2009",69,8.0,
basement jaxx,Crazy Itch Radio,"Sep 12, 2006",73,7.0,
basement jaxx,Kish Kash,"Oct 21, 2003",85,8.0,
basement jaxx,Rooty,"Jun 26, 2001",82,8.7,
basement jaxx,Remedy,"Aug 3, 1999",88,8.5,
the wytches,All Your Happy Life,"Sep 30, 2016",76,6.6,
the wytches,Annabel Dream Reader,"Aug 25, 2014",69,6.9,
dark sky,Imagin,"Sep 2, 2014",62,tbd,
il sogno del marinaio,,,,,artist not found!
the bug,Concrete Desert,"Mar 24, 2017",78,tbd,
the bug,Angels & Devils,"Aug 26, 2014",83,7.2,
the bug,Filthy [EP],"Aug 20, 2013",73,tbd,
the bug,London Zoo,"Aug 12, 2008",90,6.6,
cold specks,Fool's Paradise,"Sep 22, 2017",73,tbd,
cold specks,Neuroplasticity,"Aug 26, 2014",73,tbd,
cold specks,I Predict a Graceful Expulsion,"May 22, 2012",71,tbd,
robyn hitchcock,Robyn Hitchcock,"Apr 21, 2017",80,7.9,
robyn hitchcock,The Man Upstairs,"Aug 26, 2014",70,8.2,
robyn hitchcock,Love from London,"Mar 5, 2013",77,8.5,
robyn hitchcock,Goodnight Oslo,"Feb 17, 2009",77,8.7,
robyn hitchcock,Ole! Tarantula,"Oct 3, 2006",80,8.3,
robyn hitchcock,Spooked,"Oct 5, 2004",74,7.5,
marcel dettmann,,,,,artist not found!
the new pornographers,In the Morse Code of Brake Lights,"Sep 27, 2019",78,8.9,
the new pornographers,Whiteout Conditions,"Apr 7, 2017",78,8.0,
the new pornographers,Brill Bruisers,"Aug 26, 2014",79,8.4,
the new pornographers,Together,"May 4, 2010",71,8.7,
the new pornographers,Challengers,"Aug 21, 2007",74,8.6,
the new pornographers,Twin Cinema,"Aug 23, 2005",85,8.8,
the new pornographers,Electric Version,"May 6, 2003",82,8.6,
the new pornographers,Mass Romantic,"Nov 21, 2000",87,8.8,
jason feathers,,,,,artist not found!
connections,,,,,artist not found!
alraune,,,,,artist not found!
jj,V,"Aug 19, 2014",66,6.8,
jj,jj no 3,"Mar 9, 2010",71,8.1,
jj,jj n 2,"Jul 1, 2009",86,8.5,
"susanna, jenny hval",,,,,artist not found!
the young,Dub Egg,"May 8, 2012",70,tbd,
literature,Chorus,"Aug 19, 2014",70,tbd,
castanets,Decimation Blues,"Aug 19, 2014",68,tbd,
castanets,"Texas Rose, The Thaw & The Beasts","Sep 22, 2009",71,tbd,
castanets,City Of Refuge,"Oct 7, 2008",64,tbd,
castanets,In The Vines,"Oct 23, 2007",75,tbd,
sinad o'connor,,,,,artist not found!
kimbra,Primal Heart,"Apr 20, 2018",75,8.4,
kimbra,The Golden Echo,"Aug 19, 2014",70,8.6,
kimbra,Vows,"May 22, 2012",72,8.8,
black rain,,,,,artist not found!
the rentals,Lost in Alphaville,"Aug 26, 2014",69,7.4,
the gaslight anthem,Get Hurt,"Aug 12, 2014",62,8.0,
the gaslight anthem,The  B-Sides,"Jan 28, 2014",68,8.5,
the gaslight anthem,Handwritten,"Jul 24, 2012",71,8.3,
the gaslight anthem,American Slang,"Jun 15, 2010",80,8.5,
the gaslight anthem,The '59 Sound,"Aug 19, 2008",77,8.8,
coachwhips,Peanut Butter And Jelly Live At The Ginger Minge,"Jan 25, 2005",68,tbd,
tashi dorji,,,,,artist not found!
faltydl,Heaven Is for Quitters,"Oct 28, 2016",81,tbd,
faltydl,In the Wild,"Aug 12, 2014",68,tbd,
faltydl,Hardcourage,"Jan 21, 2013",78,tbd,
faltydl,You Stand Uncertain,"Mar 14, 2011",79,tbd,
childhood,Universal High,"Jul 21, 2017",74,tbd,
childhood,Lacuna,"Aug 11, 2014",68,7.2,
b l a c k i e,,,,,artist not found!
mirel wagner,When the Cellar Children See the Light of Day,"Aug 12, 2014",80,7.0,
mirel wagner,Mirel Wagner,"Mar 27, 2012",78,tbd,
porter robinson,Worlds,"Aug 12, 2014",63,8.8,
moir,,,,,artist not found!
zeitkratzer,,,,,artist not found!
kenny dope,,,,,artist not found!
electric wrms,,,,,artist not found!
lil silva,,,,,artist not found!
nachtmystium,The World We Left Behind,"Aug 5, 2014",43,4.6,
mozarts sister,Field of Love,"Feb 17, 2017",70,tbd,
mozarts sister,Being,"Aug 5, 2014",69,tbd,
king louie,,,,,artist not found!
desertshore,Mark Kozelek & Desertshore,"Aug 20, 2013",78,tbd,
martyrdd,,,,,artist not found!
naomi punk,Television Man,"Aug 5, 2014",71,tbd,
the rosebuds,Sand+Silence,"Aug 5, 2014",71,tbd,
the rosebuds,Loud Planes Fly Low,"Jun 7, 2011",77,tbd,
the rosebuds,Life Like,"Oct 7, 2008",78,tbd,
the rosebuds,Night Of The Furies,"Apr 10, 2007",73,8.6,
the rosebuds,Birds Make Good Neighbors,"Sep 13, 2005",79,8.4,
abysmal lord,,,,,artist not found!
bear in heaven,Time Is Over One Day Old,"Aug 5, 2014",68,tbd,
bear in heaven,"I Love You, It's Cool","Apr 3, 2012",66,7.9,
spider bags,Someday Everything Will Be Fine,"Aug 3, 2018",81,tbd,
spider bags,Frozen Letter,"Aug 5, 2014",77,tbd,
the #1s,,,,,artist not found!
hideki kaji,,,,,artist not found!
libra,,,,,artist not found!
spoon,They Want My Soul,"Aug 5, 2014",81,8.5,
spoon,Transference,"Jan 19, 2010",80,8.4,
spoon,Ga Ga Ga Ga Ga,"Jul 10, 2007",84,8.7,
spoon,Gimme Fiction,"May 10, 2005",84,8.8,
spoon,Kill The Moonlight,"Aug 20, 2002",88,8.8,
spoon,Girls Can Tell,"Feb 20, 2001",85,8.8,
david kilgour and the heavy eights,End Times Undone,"Aug 5, 2014",80,tbd,
geoffrey o'connor,,,,,artist not found!
apache dropout,Bubblegum Graveyard,"Aug 7, 2012",76,tbd,
wolfgang voigt,Zukunft Ohne Menschen,"Sep 2, 2013",54,tbd,
wolfgang voigt,Mohn,"May 8, 2012",71,tbd,
dikembe,,,,,artist not found!
stardeath and white dwarfs,,,,,artist not found!
jenny lewis,On the Line,"Mar 22, 2019",84,8.3,
jenny lewis,The Voyager,"Jul 29, 2014",77,7.6,
jenny lewis,Rkives,"Apr 2, 2013",72,tbd,
jenny lewis,Acid Tongue,"Sep 23, 2008",75,8.0,
hanssen,,,,,artist not found!
puce mary,The Drought,"Oct 19, 2018",81,tbd,
lawrence english,Cruel Optimism,"Feb 17, 2017",82,tbd,
lawrence english,Wilderness of Mirrors,"Jul 22, 2014",82,tbd,
novembers doom,,,,,artist not found!
the raveonettes,2016 Atomized,"Apr 21, 2017",79,tbd,
the raveonettes,Pe'ahi,"Jul 22, 2014",75,7.7,
the raveonettes,Observator,"Sep 11, 2012",73,8.6,
the raveonettes,Into the Night [EP],"Apr 24, 2012",72,tbd,
the raveonettes,Raven in the Grave,"Apr 5, 2011",66,6.7,
the raveonettes,In And Out Of Control,"Oct 6, 2009",74,7.1,
the raveonettes,Lust Lust Lust,"Feb 19, 2008",72,7.3,
the raveonettes,Pretty In Black,"May 3, 2005",74,8.4,
the raveonettes,Chain Gang Of Love,"Sep 2, 2003",77,8.8,
the raveonettes,Whip It On,"Nov 19, 2002",70,7.2,
default genders,,,,,artist not found!
actual water,,,,,artist not found!
zackey force funk,,,,,artist not found!
the unicorns,Who Will Cut Our Hair When We're Gone?,"Oct 21, 2003",77,8.7,
