artist,album,year,critic_score,user_score,comment
brandon flowers,Direct Hits,"Nov 11, 2013",71,8.7,
brandon flowers,Flamingo,"Sep 14, 2010",59,8.0,
ceremony,In the Spirit World Now,"Aug 23, 2019",71,tbd,
ceremony,The  L-Shaped Man,"May 19, 2015",65,6.1,
ceremony,Zoo,"Mar 5, 2012",71,7.5,
shilpa ray,,,,,artist not found!
joanna gruesome,Peanut Butter,"May 19, 2015",74,7.9,
joanna gruesome,Weird Sister,"Sep 10, 2013",75,tbd,
cecil taylor,,,,,artist not found!
vito ricci,,,,,artist not found!
shamir,Revelations,"Nov 3, 2017",70,6.1,
shamir,Ratchet,"May 19, 2015",80,8.0,
circuit des yeux,Reaching for Indigo,"Oct 20, 2017",87,7.2,
loren connors,,,,,artist not found!
bryce dessner,When We Are Inhuman,"Aug 30, 2019",70,tbd,
bryce dessner,Dessner: El Chan,"May 3, 2019",80,tbd,
bryce dessner,Planetarium,"Jun 9, 2017",72,7.9,
bryce dessner,Richard Reed Parry: Music for Heart and Breath,"Jul 15, 2014",83,tbd,
ben khan,Ben Khan,"Aug 10, 2018",79,7.2,
jim orourke,It's Hard for Me to Say I'm Sorry,"Jun 24, 2016",75,8.0,
jim orourke,Simple Songs,"May 19, 2015",86,8.3,
jim orourke,Behold,"Mar 2, 2015",83,7.3,
jim orourke,Imikuzushi,"Feb 28, 2012",82,8.0,
jim orourke,The Visitor,"Sep 8, 2009",73,8.0,
jim orourke,Insignificance,"Nov 20, 2001",81,8.0,
noisem,,,,,artist not found!
jupiter jax,,,,,artist not found!
charles cohen,Magician: The Astonishing Life and Work of Orson Welles,"Dec 10, 2014",67,tbd,
crocodiles,Dreamless,"Oct 21, 2016",72,tbd,
crocodiles,Boys,"May 12, 2015",65,tbd,
crocodiles,Crimes of Passion,"Aug 20, 2013",64,8.8,
crocodiles,Endless Flowers,"Jun 5, 2012",66,tbd,
crocodiles,Sleep Forever,"Sep 14, 2010",69,6.6,
crocodiles,Summer Of Hate,"Apr 28, 2009",69,7.6,
prurient,Rainbow Mirror,"Dec 22, 2017",72,tbd,
prurient,Frozen Niagara Falls,"May 12, 2015",82,7.5,
prurient,Through the Window,"Mar 19, 2013",77,6.8,
prurient,Bermuda Drain,"Jul 19, 2011",79,tbd,
prurient,Arrowhead,"Jul 22, 2008",83,tbd,
prefuse 73,Rivington Não Rio,"May 12, 2015",76,tbd,
prefuse 73,The Only She Chapters,"Apr 26, 2011",68,5.0,
prefuse 73,Everything She Touched Turned Ampexian,"Apr 14, 2009",67,6.4,
prefuse 73,Preparations,"Oct 23, 2007",64,tbd,
prefuse 73,Security Screenings,"Feb 7, 2006",68,tbd,
prefuse 73,Reads The Books [EP],"Jul 12, 2005",71,7.4,
prefuse 73,Surrounded By Silence,"Mar 22, 2005",73,7.8,
prefuse 73,One Word Extinguisher,"May 6, 2003",86,8.6,
bankroll fresh,,,,,artist not found!
gacha,,,,,artist not found!
john moreland,Big Bad Luv,"May 5, 2017",84,tbd,
john moreland,High On Tulsa Heat,"Apr 21, 2015",83,tbd,
blanck mass,Animated Violence Mild,"Aug 16, 2019",79,8.3,
blanck mass,World Eater,"Mar 3, 2017",81,8.0,
blanck mass,Dumb Flesh,"May 12, 2015",77,7.8,
blanck mass,Blanck Mass,"Jun 21, 2011",71,tbd,
palma violets,Danger in the Club,"May 4, 2015",64,6.7,
palma violets,180,"Mar 19, 2013",73,7.1,
tyondai braxton,Hive1,"May 12, 2015",68,tbd,
tyondai braxton,Central Market,"Sep 15, 2009",73,tbd,
boof,,,,,artist not found!
icky blossoms,Icky Blossoms,"Jul 17, 2012",66,tbd,
elvis depressedly,New Alhambra,"May 12, 2015",75,8.4,
coliseum,Anxiety's Kiss,"May 5, 2015",82,tbd,
coliseum,Sister Faith,"Apr 30, 2013",84,tbd,
the tallest man on earth,I Love You. It's a Fever Dream,"Apr 19, 2019",75,7.6,
the tallest man on earth,Dark Bird Is Home,"May 12, 2015",75,7.5,
the tallest man on earth,There's No Leaving Now,"Jun 12, 2012",72,8.6,
the tallest man on earth,Sometimes the Blues is Just a Passing Bird,"Nov 9, 2010",84,8.6,
the tallest man on earth,Wild Hunt,"Apr 13, 2010",79,8.8,
surfer blood,Snowdonia,"Feb 3, 2017",67,7.0,
surfer blood,1000 Palms,"May 12, 2015",62,6.6,
surfer blood,Pythons,"Jun 11, 2013",69,6.4,
surfer blood,Tarot Classics [EP],"Oct 25, 2011",77,7.8,
surfer blood,Astro Coast,"Jan 19, 2010",79,8.0,
juan wauters,Who Me?,"May 12, 2015",66,tbd,
juan wauters,NAP: North American Poetry,"Feb 4, 2014",65,tbd,
"david kauffman, eric caboor",,,,,artist not found!
kamasi washington,Heaven & Earth,"Jun 22, 2018",86,8.0,
kamasi washington,Harmony of Difference [EP],"Sep 29, 2017",81,7.7,
kamasi washington,The Epic,"May 5, 2015",83,8.8,
downtown boys,Cost of Living,"Aug 11, 2017",78,7.3,
downtown boys,Full Communism,"May 5, 2015",82,tbd,
ciara,Ciara,"Jul 9, 2013",72,8.4,
ciara,Basic Instinct,"Dec 14, 2010",72,6.1,
ciara,Fantasy Ride,"May 5, 2009",60,8.0,
ciara,The Evolution,"Dec 5, 2006",65,7.6,
michael angelo,,,,,artist not found!
beatriz ferreyra,,,,,artist not found!
mikal cronin,MCIII,"May 4, 2015",72,7.3,
mikal cronin,MCII,"May 7, 2013",84,8.4,
mikal cronin,Mikal Cronin,"Sep 20, 2011",81,7.9,
torres,Three Futures,"Sep 29, 2017",79,7.2,
torres,Sprinter,"May 5, 2015",81,8.0,
torres,Torres,"Jan 22, 2013",81,8.4,
mumford & sons,,,,,artist not found!
metz,Automat,"Jul 12, 2019",72,tbd,
metz,Strange Peace,"Sep 22, 2017",78,7.4,
metz,II,"May 4, 2015",78,7.7,
metz,METZ,"Oct 9, 2012",82,7.6,
psychic reality,,,,,artist not found!
best coast,California Nights,"May 5, 2015",69,7.0,
best coast,Fade Away [EP],"Oct 22, 2013",67,7.5,
best coast,The Only Place,"May 15, 2012",66,7.1,
best coast,Crazy for You,"Jul 27, 2010",76,7.9,
red house painters,Old Ramon,"Apr 10, 2001",84,8.8,
kehlani,While We Wait [Mixtape],"Feb 22, 2019",79,8.1,
kehlani,SweetSexySavage,"Jan 27, 2017",76,8.6,
kehlani,You Should Be Here,"Apr 28, 2015",80,8.8,
nosaj thing,Parallels,"Sep 8, 2017",71,tbd,
nosaj thing,Fated,"May 4, 2015",63,4.9,
nosaj thing,Home,"Jan 22, 2013",72,7.4,
nosaj thing,Drift,"Jun 9, 2009",83,8.5,
turnover,Good Nature,"Aug 25, 2017",72,8.1,
hans peter lindstrm,White Knight,"May 12, 2017",66,tbd,
hans peter lindstrm,Runddans,"May 4, 2015",63,tbd,
hans peter lindstrm,Global,"Apr 7, 2015",57,7.0,
hans peter lindstrm,State,"Apr 9, 2013",53,tbd,
the weather station,The Weather Station,"Oct 6, 2017",85,6.7,
the weather station,Loyalty,"May 12, 2015",85,tbd,
jazz cartier,,,,,artist not found!
django django,Marble Skies,"Jan 26, 2018",73,7.0,
django django,Born Under Saturn,"May 4, 2015",72,7.7,
django django,Django Django,"Jan 30, 2012",80,8.7,
turn to crime,Can't Love,"Jul 1, 2014",72,tbd,
george fitzgerald,All That Must Be,"Mar 9, 2018",72,7.4,
george fitzgerald,Fading Love,"Apr 28, 2015",71,8.3,
nai harvest,Hairball,"Apr 28, 2015",76,tbd,
mew,No More Stories Are Told Today I'm Sorry They Washed Away No More Stories the World Is Grey I'm Tired Let's Wash Away,"Aug 25, 2009",79,8.8,
bitchin bajas,Bajas Fresh,"Nov 17, 2017",77,tbd,
bitchin bajas,Epic Jammers and Fortunate Little Ditties,"Mar 18, 2016",82,tbd,
bitchin bajas,Bitchin Bajas,"Aug 26, 2014",81,tbd,
bitchin bajas,Bitchitronics,"Jul 16, 2013",75,tbd,
oddisee,The Iceberg,"Feb 24, 2017",82,7.7,
oddisee,The Good Fight,"May 5, 2015",80,7.7,
home blitz,,,,,artist not found!
nadine shah,Holiday Destination,"Aug 25, 2017",81,8.2,
nadine shah,Fast Food,"May 5, 2015",78,7.9,
nadine shah,Love Your Dum and Mad,"Jul 23, 2013",75,8.8,
