artist,album,year,critic_score,user_score,comment
chris corsano band,,,,,artist not found!
robert ashley,,,,,artist not found!
ben klock,,,,,artist not found!
les savy fav,Root For Ruin,"Sep 14, 2010",77,7.3,
les savy fav,After The Balls Drop,"Apr 29, 2008",66,tbd,
les savy fav,Let's Stay Friends,"Sep 18, 2007",87,8.2,
les savy fav,Inches,"Apr 20, 2004",84,8.9,
les savy fav,Go Forth,"Oct 2, 2001",75,8.4,
someone still loves you boris yeltsin,The High Country,"Jun 2, 2015",73,tbd,
someone still loves you boris yeltsin,Fly by Wire,"Sep 17, 2013",64,8.8,
someone still loves you boris yeltsin,Tape Club,"Oct 18, 2011",59,tbd,
someone still loves you boris yeltsin,Let It Sway,"Aug 17, 2010",74,tbd,
colour revolt,,,,,artist not found!
bun b,Trill O.G.,"Aug 3, 2010",57,8.3,
bun b,II Trill,"May 20, 2008",82,8.2,
cloud cult,Light Chasers,"Sep 14, 2010",72,8.6,
dead confederate,In the Marrow,"Apr 16, 2013",75,tbd,
dead confederate,Sugar,"Aug 24, 2010",62,tbd,
dead confederate,Wrecking Ball,"Sep 16, 2008",68,8.6,
failing lights,,,,,artist not found!
skream,Magnetic Man,"May 10, 2011",68,8.0,
skream,Outside the Box,"Sep 14, 2010",76,8.8,
maximum balloon,Maximum Balloon,"Sep 21, 2010",76,6.4,
seu jorge & almaz,,,,,artist not found!
darker my love,Alive As You Are,"Aug 17, 2010",66,tbd,
darker my love,2,"Aug 5, 2008",68,tbd,
clubfeet,,,,,artist not found!
shannon stephens,Pull It Together,"May 22, 2012",64,tbd,
christopher willits,Ancient Future,"Jul 30, 2012",74,tbd,
walter gibbons,,,,,artist not found!
"serge gainsbourg, jane birkin",,,,,artist not found!
versus,On the Ones and Threes,"Aug 3, 2010",74,tbd,
mt. st. helens vietnam band,Where the Messengers Meet,"Aug 3, 2010",64,tbd,
mt. st. helens vietnam band,Mt. St. Helens Vietnam Band,"Mar 10, 2009",64,tbd,
miniature tigers,Cruel Runnings,"Jun 17, 2014",61,tbd,
miniature tigers,Mia Pharaoh,"Mar 6, 2012",71,tbd,
miniature tigers,Fortress,"Jul 27, 2010",69,8.8,
spur,,,,,artist not found!
deastro,Moondagger,"Jun 2, 2009",65,8.3,
frazey ford,Indian Ocean,"Oct 14, 2014",81,tbd,
frazey ford,Obadiah,"Jul 20, 2010",68,tbd,
shapes and sizes,,,,,artist not found!
cats on fire,,,,,artist not found!
vex'd,,,,,artist not found!
the wailing wall,,,,,artist not found!
neu!,,,,,artist not found!
antarctica takes it!,,,,,artist not found!
jesca hoop,Stonechild,"Jul 5, 2019",82,7.4,
jesca hoop,Memories Are Now,"Feb 10, 2017",83,8.0,
jesca hoop,Love Letter for Fire,"Apr 15, 2016",79,8.0,
jesca hoop,Undress,"Feb 17, 2014",69,tbd,
jesca hoop,The House That Jack Built,"Jun 26, 2012",78,8.3,
jesca hoop,Hunting My Dress,"Jul 27, 2010",78,7.9,
thieves like us,Again & Again,"Jul 6, 2010",57,tbd,
thieves like us,Play Music,"Apr 7, 2009",48,tbd,
tony da gatorra vs. gruff rhys,,,,,artist not found!
the magic numbers,Outsiders,"Jun 8, 2018",81,tbd,
the magic numbers,Alias,"Aug 18, 2014",72,tbd,
the magic numbers,The  Runaway,"Jul 23, 2010",50,tbd,
the magic numbers,Those The Brokes,"Jul 17, 2007",65,6.7,
the magic numbers,The Magic Numbers,"Oct 4, 2005",80,7.6,
the flowers of hell,,,,,artist not found!
dual identity,,,,,artist not found!
heavy winged,,,,,artist not found!
the henry clay people,Twenty-Five for the Rest of Our Lives,"Jun 26, 2012",83,tbd,
peeesseye,,,,,artist not found!
blue giant,Blue Giant,"Jul 13, 2010",71,tbd,
zero 7,Record,"Jul 20, 2010",69,tbd,
zero 7,Yeah Ghost,"Sep 29, 2009",59,6.8,
zero 7,The Garden,"Jun 6, 2006",70,7.7,
zero 7,When It Falls,"Mar 2, 2004",68,7.6,
mass shivers,,,,,artist not found!
department of eagles,Archive 2003-2006,"Jul 20, 2010",70,tbd,
department of eagles,In Ear Park,"Oct 7, 2008",78,8.8,
the coral,Move Through the Dawn,"Aug 10, 2018",67,tbd,
the coral,Distance Inbetween,"Mar 4, 2016",81,7.4,
the coral,The Curse of Love,"Oct 20, 2014",80,tbd,
the coral,Butterfly House,"Jul 12, 2010",73,8.1,
the coral,Roots & Echoes,"Aug 6, 2007",70,8.8,
the coral,The Invisible Invasion,"Aug 30, 2005",73,8.1,
the coral,Magic & Medicine,"Feb 10, 2004",76,8.4,
the coral,Nightfreak And The Sons Of Becker [EP],"Jan 26, 2004",62,7.2,
the coral,The Coral,"Mar 4, 2003",81,8.4,
mahjongg,The  Long Shadow of the Paper Tiger,"Jul 20, 2010",73,tbd,
mountain man,Magic Ship,"Sep 21, 2018",73,tbd,
bettye lavette,Things Have Changed,"Mar 30, 2018",85,7.3,
bettye lavette,Worthy,"Jan 27, 2015",80,tbd,
bettye lavette,Thankful N' Thoughtful,"Sep 25, 2012",79,tbd,
bettye lavette,Interpretations: The British Rock Songbook,"May 25, 2010",73,tbd,
bettye lavette,The Scene Of The Crime,"Sep 25, 2007",79,8.0,
ninjasonik,,,,,artist not found!
jay bennett,I Am Trying to Break Your Heart,"Jul 26, 2002",66,4.0,
man forever,Play What They Want,"May 19, 2017",81,tbd,
man forever,Ryonen,"Apr 8, 2014",80,tbd,
light pollution,Apparitions,"Jun 8, 2010",65,tbd,
"zola jesus, la vampires",,,,,artist not found!
chatham county line,Autumn,"Sep 2, 2016",77,tbd,
chatham county line,Tightrope,"May 20, 2014",75,tbd,
chatham county line,Wildwood,"Jul 13, 2010",72,tbd,
bob desper,,,,,artist not found!
"david karsten daniels, fight the big bull",,,,,artist not found!
kevin dunn,Trading Paint,"Mar 22, 2019",34,tbd,
kevin dunn,Captive State,"Mar 15, 2019",54,5.3,
kevin dunn,The Bachelors,"Oct 20, 2017",54,tbd,
kevin dunn,Keeping Up with the Joneses,"Oct 21, 2016",34,6.2,
kevin dunn,Ashby,"Sep 25, 2015",46,5.9,
kevin dunn,Slow Learners,"Aug 19, 2015",52,tbd,
kevin dunn,Draft Day,"Apr 11, 2014",54,6.7,
kevin dunn,Cesar Chavez,"Mar 28, 2014",51,5.5,
kevin dunn,The Frozen Ground,"Aug 23, 2013",37,6.3,
kevin dunn,Jobs,"Aug 16, 2013",44,5.1,
kevin dunn,You May Not Kiss the Bride,"Sep 21, 2012",tbd,5.3,
kevin dunn,Warrior,"Sep 9, 2011",71,9.0,
kevin dunn,Transformers: Dark of the Moon,"Jun 29, 2011",42,5.7,
kevin dunn,Certifiably Jonathan,"Feb 11, 2011",35,5.3,
kevin dunn,Unstoppable,"Nov 12, 2010",69,6.9,
kevin dunn,Transformers: Revenge of the Fallen,"Jun 24, 2009",35,8.2,
kevin dunn,Vicky Cristina Barcelona,"Aug 15, 2008",70,7.0,
kevin dunn,Lions for Lambs,"Nov 9, 2007",47,5.1,
kevin dunn,Transformers,"Jul 3, 2007",61,6.9,
kevin dunn,Live Free or Die,"Mar 30, 2007",tbd,7.1,
kevin dunn,All the King's Men,"Sep 22, 2006",37,tbd,
kevin dunn,Gridiron Gang,"Sep 15, 2006",52,tbd,
kevin dunn,I Heart Huckabees,"Oct 1, 2004",55,6.7,
kevin dunn,Stir of Echoes,"Dec 10, 1999",67,8.7,
kevin dunn,Snake Eyes,"Aug 7, 1998",52,1.8,
kevin dunn,Godzilla,"May 19, 1998",32,4.8,
kevin dunn,Picture Perfect,"Aug 1, 1997",44,6.5,
kevin dunn,Nixon,"Dec 20, 1995",66,7.0,
kevin dunn,Dave,"May 7, 1993",76,7.5,
kevin dunn,Chaplin,"Jan 8, 1993",47,7.2,
daniel johnston,Space Ducks,"Apr 17, 2012",70,tbd,
daniel johnston,Is And Always Was,"Oct 6, 2009",66,tbd,
daniel johnston,Fear Yourself,"Mar 25, 2003",62,tbd,
daniel johnston,Rejected Unknown,"Oct 9, 2001",73,tbd,
spirituals,,,,,artist not found!
liz phair,Girly-Sound to Guyville [Box Set],"May 4, 2018",99,5.9,
liz phair,Funstyle,"Oct 19, 2010",51,6.3,
liz phair,Somebody's Miracle,"Oct 4, 2005",54,6.3,
liz phair,Liz Phair,"Jun 24, 2003",40,6.0,
"matmos, so percussion",,,,,artist not found!
"jack rose, d. charles speer and the helix",,,,,artist not found!
glitterbug,,,,,artist not found!
"bjrk, dirty projectors",,,,,artist not found!
"boris, torche",,,,,artist not found!
rachid taha,,,,,artist not found!
dino felipe,,,,,artist not found!
ed harcourt,Beyond the End,"Nov 23, 2018",68,8.0,
ed harcourt,No Exit [Live],"Sep 30, 2016",76,tbd,
ed harcourt,Furnaces,"Aug 19, 2016",82,7.4,
ed harcourt,Time of Dust,"Jan 6, 2014",76,5.7,
ed harcourt,Back into the Woods,"Feb 25, 2013",67,6.8,
ed harcourt,Lustre,"Jun 15, 2010",76,6.5,
ed harcourt,The Beautiful Lie,"Jun 3, 2008",67,7.8,
ed harcourt,Strangers,"Feb 1, 2005",74,7.8,
ed harcourt,From Every Sphere,"May 20, 2003",77,7.8,
trumpeter swan,,,,,artist not found!
the pipettes,Earth vs. the Pipettes,"Nov 16, 2010",54,tbd,
the pipettes,We Are The Pipettes,"Oct 2, 2007",73,7.9,
sleepy sun,Maui Tears,"Jan 28, 2014",67,tbd,
sleepy sun,Spine Hits,"Apr 10, 2012",61,tbd,
sleepy sun,Fever,"Jun 1, 2010",73,tbd,
sleepy sun,Embrace,"Jul 7, 2009",71,tbd,
nina nastasia,On Leaving,"Oct 3, 2006",76,8.3,
nina nastasia,Run To Ruin,"Jun 3, 2003",85,8.3,
rolo tomassi,Time Will Die and Love Will Bury It,"Mar 2, 2018",92,7.0,
rolo tomassi,Grievances,"Jun 1, 2015",79,tbd,
tender trap,Ten Songs About Girls,"Sep 10, 2012",80,tbd,
maps & atlases,,,,,artist not found!
ramadanman,,,,,artist not found!
