artist,album,year,critic_score,user_score,comment
double leopards,,,,,artist not found!
system of a down,Hypnotize,"Nov 22, 2005",78,8.6,
system of a down,Mezmerize,"May 17, 2005",85,8.4,
system of a down,Steal This Album,"Nov 26, 2002",77,8.7,
system of a down,Toxicity,"Sep 4, 2001",73,8.9,
neil diamond,Melody Road,"Oct 21, 2014",71,tbd,
neil diamond,The Bang Years: 1966-1968,"Mar 8, 2011",92,7.3,
neil diamond,Dreams,"Nov 2, 2010",65,tbd,
neil diamond,Home Before Dark,"May 6, 2008",78,8.3,
neil diamond,12 Songs,"Nov 8, 2005",81,8.3,
lil' kim,,,,,artist not found!
tangiers,The Family Myth,"Sep 20, 2005",77,6.8,
ric ocasek,Hairspray,"Feb 26, 1988",77,6.5,
dios (malos),dios (malos),"Oct 11, 2005",65,8.2,
junior senior,Hey Hey My My Yo Yo,"Aug 14, 2007",80,8.4,
junior senior,D-D-Don't Don't Stop the Beat,"Aug 5, 2003",79,8.2,
oranger,,,,,artist not found!
richard hell,What About Me,"Aug 1, 2014",tbd,tbd,
richard hell,Hey! Is Dee Dee Home?,"Sep 3, 2003",57,8.1,
richard hell,Desperately Seeking Susan,"Apr 12, 1985",71,7.7,
richard hell,Smithereens,"Nov 19, 1982",tbd,tbd,
gasp,,,,,artist not found!
make believe,,,,,artist not found!
mike ladd,Father Divine,"Nov 15, 2005",69,tbd,
mike ladd,Negrophilia: The Album,"Feb 8, 2005",73,7.2,
mike ladd,Nostalgialator,"Jul 26, 2004",76,tbd,
the gris gris,Murderburgers,"Oct 13, 2017",77,tbd,
the gris gris,For The Season,"Nov 8, 2005",77,8.3,
burt bacharach,The Ellen DeGeneres Show: Season 1,"Sep 8, 2003",tbd,7.3,
burt bacharach,American Idol: Season 5,"Jun 11, 2002",tbd,1.5,
dead kennedys,,,,,artist not found!
circulus,,,,,artist not found!
dawn smithson,,,,,artist not found!
colder,Many Colours,"Nov 6, 2015",79,tbd,
colder,Heat,"Oct 25, 2005",69,8.5,
colder,Again,"Apr 6, 2004",74,tbd,
the like,Release Me,"Jun 15, 2010",72,8.3,
the like,Are You Thinking What I'm Thinking?,"Sep 13, 2005",77,8.6,
derek bailey,,,,,artist not found!
the lost patrol band,,,,,artist not found!
family,,,,,artist not found!
harvey danger,,,,,artist not found!
imogen heap,Sparks,"Aug 19, 2014",70,7.7,
imogen heap,Ellipse,"Aug 25, 2009",68,8.8,
stellastarr*,,,,,artist not found!
early man,Closing In,"Oct 11, 2005",69,8.0,
