artist,album,year,critic_score,user_score,comment
pansy division,,,,,artist not found!
wooden wand and the vanishing voice,,,,,artist not found!
souls she said,,,,,artist not found!
diskaholics anonymous trio,,,,,artist not found!
questlove,,,,,artist not found!
new radiant storm king,,,,,artist not found!
mclusky,The Difference Between Me And You Is That I'm Not On Fire,"May 18, 2004",78,8.3,
curt kirkwood,,,,,artist not found!
hank,,,,,artist not found!
electric president,Electric President,"Jan 24, 2006",71,8.8,
make up,,,,,artist not found!
philip samartzis,,,,,artist not found!
tape,,,,,artist not found!
the ladies,,,,,artist not found!
the national trust,Kings & Queens,"Jan 24, 2006",60,tbd,
world leader pretend,,,,,artist not found!
oceansize,,,,,artist not found!
lilys,Everything Wrong Is Imaginary,"Feb 21, 2006",75,7.8,
lilys,Precollection,"May 20, 2003",76,tbd,
measles mumps rubella,,,,,artist not found!
ayatollah,,,,,artist not found!
heros severum,,,,,artist not found!
town and country,,,,,artist not found!
capitol k,,,,,artist not found!
hudson bell,,,,,artist not found!
controller.controller,,,,,artist not found!
low skies,,,,,artist not found!
toy,Happy in the Hollow,"Jan 25, 2019",78,6.9,
toy,Clear Shot,"Oct 28, 2016",72,8.6,
toy,Join the Dots,"Jan 7, 2014",71,7.5,
toy,TOY,"Sep 25, 2012",77,tbd,
test icicles,For Screening Purposes Only,"Jan 24, 2006",66,7.6,
animals,,,,,artist not found!
the vandermark five,,,,,artist not found!
shalabi effect,,,,,artist not found!
mylo,Destroy Rock & Roll,"Feb 7, 2006",80,8.3,
johnny boy,,,,,artist not found!
nine horses,,,,,artist not found!
the subways,Money and Celebrity,"Sep 19, 2011",63,tbd,
the subways,All Or Nothing,"Sep 9, 2008",73,7.7,
the subways,Young For Eternity,"Feb 14, 2006",71,7.4,
elefant,The Black Magic Show,"Apr 18, 2006",55,6.7,
elefant,Sunlight Makes Me Paranoid,"Apr 8, 2003",70,8.9,
"gerry mitchell, little sparta",,,,,artist not found!
a.r.e. weapons,,,,,artist not found!
earthride,,,,,artist not found!
the ex,Catch My Shoe,"Jan 25, 2011",72,tbd,
the ex,Dizzy Spells,"Apr 24, 2001",82,tbd,
the cardigans,Super Extra Gravity,"Sep 19, 2006",64,8.7,
the cardigans,Long Gone Before Daylight,"May 25, 2004",65,8.6,
audio bullys,Higher Than The Eiffel,"May 18, 2010",63,6.4,
audio bullys,Generation,"Jan 24, 2006",44,5.7,
audio bullys,Ego War,"Jun 3, 2003",75,7.8,
she wants revenge,Valleyheart,"May 23, 2011",tbd,7.7,
she wants revenge,This Is Forever,"Oct 9, 2007",47,6.7,
directing hand,,,,,artist not found!
t. rex,,,,,artist not found!
damo suzuki,,,,,artist not found!
the dolls,,,,,artist not found!
swearing at motorists,Last Night Becomes This Morning,"Feb 7, 2006",77,tbd,
"glen hall, lee ranaldo, william hooker",,,,,artist not found!
"mark oleary, tomasz stako, billy hart",,,,,artist not found!
rocky votolato,Hospital Handshakes,"Apr 21, 2015",80,tbd,
rocky votolato,Television of Saints,"Apr 3, 2012",71,7.7,
rocky votolato,The Brag And Cuss,"Jun 19, 2007",78,tbd,
rocky votolato,Makers,"Jan 24, 2006",68,8.6,
tarkio,Omnibus,"Jan 24, 2006",67,8.0,
clearlake,Amber,"Jan 24, 2006",71,8.4,
clearlake,Cedars,"Oct 21, 2003",80,8.2,
meredith bragg and the terminals,,,,,artist not found!
