artist,album,year,critic_score,user_score,comment
wilco,Schmilco,"Sep 9, 2016",79,7.9,
wilco,Star Wars,"Jul 16, 2015",83,8.4,
wilco,Alpha Mike Foxtrot: Rare Tracks 1994-2014,"Nov 17, 2014",84,8.0,
wilco,What's Your 20? Essential Tracks 1994-2014,"Nov 17, 2014",84,tbd,
wilco,Mermaid Avenue: The Complete Sessions,"Apr 21, 2012",85,8.0,
wilco,The Whole Love,"Sep 27, 2011",83,8.5,
wilco,Wilco (The Album),"Jun 30, 2009",76,8.0,
wilco,Sky Blue Sky,"May 15, 2007",73,8.1,
wilco,Kicking Television: Live In Chicago,"Nov 15, 2005",85,8.8,
wilco,a ghost is born,"Jun 22, 2004",81,8.8,
wilco,Yankee Hotel Foxtrot,"Apr 23, 2002",87,8.9,
wilco,Summer Teeth,"Mar 9, 1999",tbd,9.2,
daniel lanois,Venetian Snares x Daniel Lanois,"May 4, 2018",76,tbd,
daniel lanois,Goodbye to Language,"Sep 9, 2016",72,tbd,
daniel lanois,Flesh & Machine,"Oct 27, 2014",69,tbd,
daniel lanois,Flamingo,"Sep 14, 2010",59,8.0,
daniel lanois,Here Is What Is,"Mar 18, 2008",71,8.3,
daniel lanois,Belladonna,"Jul 12, 2005",66,8.3,
daniel lanois,Shine,"Apr 22, 2003",74,8.3,
drugdealer,Raw Honey,"Apr 19, 2019",81,7.5,
drugdealer,The End of Comedy,"Sep 9, 2016",77,tbd,
james vincent mcmorrow,We Move,"Sep 2, 2016",77,7.6,
james vincent mcmorrow,Post Tropical,"Jan 14, 2014",78,8.1,
travis scott,Astroworld,"Aug 3, 2018",85,7.8,
travis scott,"Huncho Jack, Jack Huncho","Dec 21, 2017",66,6.3,
travis scott,Birds In The Trap Sing McKnight,"Sep 2, 2016",64,7.8,
travis scott,Rodeo,"Sep 4, 2015",64,8.4,
p.s. eliot,,,,,artist not found!
carly rae jepsen,Dedicated,"May 17, 2019",79,8.9,
carly rae jepsen,E-MO-TION Side B [EP],"Aug 26, 2016",80,9.0,
carly rae jepsen,E-MO-TION,"Aug 21, 2015",77,8.9,
carly rae jepsen,Kiss,"Sep 18, 2012",63,6.7,
inc. no world,,,,,artist not found!
isaiah rashad,The Sun's Tirade,"Sep 2, 2016",80,8.3,
isaiah rashad,Cilvia: Demo [EP],"Jan 28, 2014",82,8.5,
eluvium,Piano Works,"May 31, 2019",73,tbd,
eluvium,False Readings On,"Sep 2, 2016",81,7.5,
eluvium,Nightmare Ending,"May 14, 2013",81,tbd,
eluvium,Similes,"Feb 23, 2010",76,7.4,
eluvium,Copia,"Feb 20, 2007",84,7.9,
circle,Terminal,"Jun 23, 2017",87,tbd,
bibio,Ribbons,"Apr 12, 2019",81,7.4,
bibio,Phantom Brickworks,"Nov 3, 2017",78,6.9,
bibio,A Mineral Love,"Apr 1, 2016",77,7.4,
bibio,The  Green [EP],"Jan 28, 2014",71,7.2,
bibio,Silver Wilkinson,"May 14, 2013",72,7.7,
bibio,Mind Bokeh,"Mar 29, 2011",75,7.4,
bibio,The Apple And The Tooth,"Nov 10, 2009",73,tbd,
bibio,Ambivalence Avenue,"Jun 23, 2009",78,8.4,
zomby,Ultra,"Sep 2, 2016",71,6.0,
zomby,With Love,"Jul 2, 2013",71,8.4,
zomby,Nothing [EP],"Nov 28, 2011",69,tbd,
zomby,Dedication,"Jul 12, 2011",79,8.2,
teenage fanclub,Here,"Sep 9, 2016",79,7.8,
teenage fanclub,Shadows,"Jun 8, 2010",81,8.5,
teenage fanclub,Man-Made,"Jun 7, 2005",79,8.5,
teenage fanclub,Howdy!,"Jan 22, 2002",74,7.9,
clipping.,,,,,artist not found!
yohuna,,,,,artist not found!
terry riley,,,,,artist not found!
de la soul,And the Anonymous Nobody,"Aug 26, 2016",77,7.6,
de la soul,Are You In?,"Apr 28, 2009",71,tbd,
de la soul,The Grind Date,"Oct 5, 2004",80,8.9,
de la soul,AOI: Bionix,"Dec 4, 2001",77,8.5,
de la soul,Art Official Intelligence (Mosaic Thump),"Aug 8, 2000",75,8.6,
mekons,Deserted,"Mar 29, 2019",83,tbd,
mekons,Jura,"Nov 27, 2015",80,8.3,
mekons,Ancient & Modern,"Sep 27, 2011",77,tbd,
mekons,Natural,"Aug 21, 2007",77,tbd,
mekons,Punk Rock,"Jan 20, 2004",77,tbd,
mekons,OOOH! (Out Of Our Heads),"Aug 20, 2002",82,8.8,
nots,3,"May 10, 2019",76,tbd,
nots,Cosmetic,"Sep 9, 2016",72,tbd,
nots,We Are Nots,"Nov 13, 2015",75,tbd,
d.a.r.k.,,,,,artist not found!
angel olsen,All Mirrors,"Oct 4, 2019",85,tbd,
angel olsen,Phases,"Nov 10, 2017",79,7.8,
angel olsen,My Woman,"Sep 2, 2016",87,8.4,
angel olsen,Burn Your Fire for No Witness,"Feb 18, 2014",84,8.4,
junior boys,Big Black Coat,"Feb 5, 2016",80,7.8,
junior boys,It's All True,"Jun 14, 2011",78,8.0,
junior boys,Begone Dull Care,"Apr 7, 2009",76,8.7,
junior boys,So This Is Goodbye,"Sep 12, 2006",79,8.6,
junior boys,Last Exit,"Sep 21, 2004",89,8.3,
serpentwithfeet,Soil,"Jun 8, 2018",87,7.9,
william basinski,On Time Out of Time,"Mar 8, 2019",81,6.2,
william basinski,A Shadow in Time,"Jan 20, 2017",84,7.5,
william basinski,Cascade,"Apr 28, 2015",80,tbd,
young thug,So Much Fun,"Aug 16, 2019",78,7.9,
young thug,Slime Language,"Aug 17, 2018",68,6.3,
young thug,Super Slimey [Mixtape],"Oct 20, 2017",66,7.0,
young thug,Beautiful Thugger Girls,"Jun 16, 2017",84,7.7,
young thug,JEFFERY [Mixtape],"Aug 26, 2016",82,7.9,
young thug,Slime Season 3 [Mixtape],"Mar 25, 2016",76,8.0,
young thug,I'm Up [Mixtape],"Feb 5, 2016",76,6.9,
young thug,Slime Season 2 [Mixtape],"Oct 31, 2015",81,7.6,
young thug,Slime Season [Mixtape],"Sep 16, 2015",80,8.2,
young thug,Barter 6,"Apr 16, 2015",72,6.1,
prince,Originals,"Jun 21, 2019",88,8.0,
prince,Piano & A Microphone 1983,"Sep 21, 2018",83,8.1,
prince,Purple Rain [Deluxe Expanded Edition],"Jun 23, 2017",100,7.9,
prince,HITnRUN: Phase Two,"Dec 12, 2015",63,6.2,
prince,HitNRun: Phase One,"Sep 7, 2015",53,4.2,
prince,Art Official Age,"Sep 30, 2014",70,7.2,
prince,PlectrumElectrum,"Sep 30, 2014",61,5.0,
prince,LotusFlow3r,"Mar 29, 2009",61,7.4,
prince,MPLSound,"Mar 29, 2009",62,5.2,
prince,Planet Earth,"Jul 24, 2007",65,6.7,
prince,3121,"Mar 21, 2006",69,8.2,
prince,Musicology,"Apr 20, 2004",72,6.9,
prince,The Rainbow Children,"Nov 20, 2001",54,7.1,
"soundwalk collective, patti smith, jesse paris smith",,,,,artist not found!
funk factory,,,,,artist not found!
prophets of rage,Prophets of Rage,"Sep 15, 2017",54,5.0,
the beach boys,1967: Sunshine Tomorrow,"Jun 30, 2017",80,tbd,
the beach boys,Made in California [Box Set],"Aug 27, 2013",86,8.6,
the beach boys,That's Why God Made the Radio,"Jun 5, 2012",64,7.2,
the beach boys,The SMiLE Sessions,"Nov 1, 2011",96,8.9,
jon hopkins,Singularity,"May 4, 2018",84,8.2,
jon hopkins,LateNightTales,"Mar 3, 2015",70,7.8,
jon hopkins,Immunity,"Jun 4, 2013",82,8.6,
jon hopkins,Diamond Mine,"May 24, 2011",78,8.8,
jon hopkins,Small Craft On A Milk Sea,"Nov 2, 2010",72,7.7,
jon hopkins,Insides,"May 5, 2009",75,8.5,
the dead c,Trouble,"Aug 12, 2016",79,tbd,
the dead c,Armed Courage,"Sep 3, 2013",81,tbd,
vince staples,FM!,"Nov 2, 2018",81,8.0,
vince staples,Big Fish Theory,"Jun 23, 2017",89,8.3,
vince staples,Prima Donna [EP],"Aug 26, 2016",83,8.3,
vince staples,Summertime '06,"Jun 30, 2015",87,8.6,
vince staples,Hell Can Wait [EP],"Nov 10, 2014",80,8.3,
crystal castles,Amnesty (I),"Aug 19, 2016",67,7.3,
crystal castles,(III),"Nov 13, 2012",76,8.6,
crystal castles,Crystal Castles [2010],"Jun 8, 2010",77,8.9,
crystal castles,Crystal Castles,"Mar 18, 2008",73,8.4,
porches,The House,"Jan 19, 2018",69,7.1,
porches,Pool,"Feb 5, 2016",75,7.8,
nathan bowles,Plainly Mistaken,"Oct 5, 2018",83,tbd,
nathan bowles,Whole & Cloven,"Sep 2, 2016",83,tbd,
cass mccombs,Tip Of The Sphere,"Feb 8, 2019",79,7.6,
cass mccombs,Mangy Love,"Aug 26, 2016",81,7.6,
cass mccombs,A Folk Set Apart,"Dec 18, 2015",73,tbd,
cass mccombs,Big Wheel and Others,"Oct 15, 2013",75,8.0,
cass mccombs,Humor Risk,"Nov 8, 2011",78,7.6,
cass mccombs,Wit's End,"Apr 26, 2011",74,8.1,
cass mccombs,Catacombs,"Jul 7, 2009",76,7.6,
"gucci mane, zaytoven",,,,,artist not found!
subrosa,For This We Fought the Battle of Ages,"Aug 26, 2016",79,tbd,
motion graphics,Motion Graphics,"Aug 26, 2016",81,tbd,
the roots,...And Then You Shoot Your Cousin,"May 19, 2014",70,7.8,
the roots,Wise Up Ghost and Other Songs,"Sep 17, 2013",77,8.4,
the roots,Undun,"Dec 6, 2011",88,8.8,
the roots,Betty Wright: The Movie,"Nov 15, 2011",75,tbd,
the roots,Wake Up!,"Sep 21, 2010",77,7.3,
the roots,How I Got Over,"Jun 22, 2010",86,8.8,
the roots,Rising Down,"Apr 29, 2008",80,8.7,
the roots,Game Theory,"Aug 29, 2006",83,8.8,
the roots,The Tipping Point,"Jul 13, 2004",72,7.9,
the roots,Phrenology,"Nov 26, 2002",87,8.6,
"katy goodman, greta morgan",,,,,artist not found!
kornl kovcs,,,,,artist not found!
controlled bleeding,,,,,artist not found!
cassius,15 Again,"Oct 23, 2007",84,8.3,
red pill,,,,,artist not found!
feral,,,,,artist not found!
carl broemel,All Birds Say,"Aug 31, 2010",70,tbd,
frank ocean,Blonde,"Aug 20, 2016",87,8.8,
frank ocean,Endless,"Aug 19, 2016",74,8.5,
frank ocean,Channel Orange,"Jul 17, 2012",92,8.9,
frank ocean,"Nostalgia, Ultra.","Feb 18, 2011",83,8.7,
battle trance,Blade of Love,"Aug 26, 2016",77,tbd,
tory lanez,MEMORIES DON'T DIE,"Mar 2, 2018",46,5.4,
brendan canning,Home Wrecking Years,"Aug 12, 2016",69,tbd,
brendan canning,You Gots 2 Chill,"Oct 1, 2013",68,tbd,
brendan canning,Something For All Of Us...,"Jul 22, 2008",70,7.9,
charlotte day wilson,The Late Late Show with James Corden: Season 5,"Sep 3, 2019",tbd,tbd,
charlotte day wilson,The Late Late Show with James Corden: Season 4,"Sep 4, 2018",tbd,tbd,
tokyo black star,,,,,artist not found!
sharon jones and the dap kings,,,,,artist not found!
tree,World Tour Soccer 06 (PSP),"Jun 27, 2006",72,tbd,
mild high club,Sketches of Brunswick East,"Oct 13, 2017",79,7.9,
mild high club,Skiptracing,"Aug 26, 2016",68,8.3,
mild high club,Timeline,"Sep 18, 2015",71,7.8,
marielle v. jakobsons,,,,,artist not found!
scott walker,The Childhood of a Leader [OST],"Aug 19, 2016",80,tbd,
scott walker,Soused,"Oct 21, 2014",83,7.4,
scott walker,Bish Bosch,"Dec 4, 2012",78,7.6,
scott walker,The Drift,"May 23, 2006",85,8.1,
scott hirsch,,,,,artist not found!
morgan delt,Phase Zero,"Aug 26, 2016",76,tbd,
morgan delt,Morgan Delt,"Jan 28, 2014",75,7.4,
"steve lehman, slbyone",,,,,artist not found!
stevie wonder,Pavarotti,"Jun 7, 2019",66,8.6,
stevie wonder,Fahrenheit 9/11,"Jun 23, 2004",67,6.2,
stevie wonder,Mr. SOUL!,TBA,tbd,tbd,
ka,,,,,artist not found!
"atticus ross, leopold ross, bobby krlic",,,,,artist not found!
jefre cantu ledesma,Tracing Back the Radiance,"Jul 12, 2019",79,tbd,
jefre cantu ledesma,On the Echoing Green,"Jun 16, 2017",79,tbd,
jefre cantu ledesma,A Year with 13 Moons,"Feb 10, 2015",86,tbd,
rattle,Sequence,"Nov 16, 2018",78,tbd,
rattle,Rattle,"Aug 5, 2016",63,tbd,
dj earl,Open Your Eyes,"Aug 19, 2016",81,tbd,
sonic youth,Simon Werner A Disparu,"Feb 15, 2011",76,tbd,
sonic youth,The Eternal,"Jun 9, 2009",79,7.1,
sonic youth,The Destroyed Room: B-Sides And Rarities,"Dec 12, 2006",65,6.5,
sonic youth,Rather Ripped,"Jun 13, 2006",82,8.8,
sonic youth,Sonic Nurse,"Jun 8, 2004",77,8.9,
sonic youth,Murray Street,"Jun 25, 2002",82,8.5,
sonic youth,nyc ghosts & flowers,"May 16, 2000",66,6.8,
the grifters,,,,,artist not found!
