artist,album,year,critic_score,user_score,comment
no bra,,,,,artist not found!
noah georgeson,,,,,artist not found!
thomas mapfumo and the blacks unlimited,,,,,artist not found!
tralala,,,,,artist not found!
daylight's for the birds,,,,,artist not found!
to live and shave in l.a.,,,,,artist not found!
aereogramme,My Heart Has A Wish That You Would Not Go,"Feb 6, 2007",70,8.3,
aereogramme,Sleep And Release,"Feb 18, 2003",78,8.7,
k os,Black on Blonde,"Apr 23, 2013",66,tbd,
k os,Atlantis: Hymns For Disco,"Feb 20, 2007",70,8.6,
k os,Joyful Rebellion,"Sep 21, 2004",75,8.8,
christina rosenvinge,,,,,artist not found!
david daniell,Versions,"May 14, 2012",78,tbd,
david daniell,Knoxville,"Aug 24, 2010",75,tbd,
relay,,,,,artist not found!
doleful lions,,,,,artist not found!
helios,,,,,artist not found!
bracken,We Know About The Need,"Jan 30, 2007",72,tbd,
jackwacker,,,,,artist not found!
"boris, michio kurihara",,,,,artist not found!
america,Grand Theft Auto: San Andreas (PS2),"Oct 26, 2004",95,9.0,
the aquarium,,,,,artist not found!
blake miller,,,,,artist not found!
the earlies,Enemy Chorus,"Jan 23, 2007",67,8.4,
the earlies,These Were The Earlies,"Oct 25, 2005",84,8.5,
gruppo di improvvisazione nuova consonanza,,,,,artist not found!
"the good, the bad & the queen",,,,,artist not found!
gang starr,The Ownerz,"Jun 24, 2003",70,8.4,
charlemagne palestine and tony conrad,,,,,artist not found!
m. craft,,,,,artist not found!
paul brill,,,,,artist not found!
yabby you,,,,,artist not found!
miho hatori,,,,,artist not found!
matisyahu,Spark Seeker,"Jul 17, 2012",63,7.6,
matisyahu,Light,"Aug 25, 2009",53,6.8,
paul wirkus,,,,,artist not found!
pinebender,,,,,artist not found!
two ton boa,,,,,artist not found!
lullatone,,,,,artist not found!
dusty springfield,,,,,artist not found!
maja ratkje,,,,,artist not found!
seekers who are lovers,,,,,artist not found!
the silent years,,,,,artist not found!
solar anus,,,,,artist not found!
jackie mittoo,,,,,artist not found!
julie sokolow,,,,,artist not found!
simon joyner & the fallen men,,,,,artist not found!
plastic little,,,,,artist not found!
ramblin' jack elliott,,,,,artist not found!
iv thieves,,,,,artist not found!
josef k,Entomology,"Nov 21, 2006",84,tbd,
clint mansell,Pi,"Jul 10, 1998",72,8.1,
mahogany,,,,,artist not found!
hem,,,,,artist not found!
vince guaraldi,,,,,artist not found!
giddy motors,,,,,artist not found!
london sinfonietta,,,,,artist not found!
the wrens,The Meadowlands,"Sep 9, 2003",85,8.9,
jan jelinek,,,,,artist not found!
the gothic archies,The Tragic Treasury: Songs From A Series Of Unfortunate Events,"Oct 10, 2006",74,8.6,
tristeza,A Colores,"Nov 22, 2005",71,tbd,
white magic,,,,,artist not found!
dirty faces,,,,,artist not found!
math and physics club,,,,,artist not found!
les georges leningrad,,,,,artist not found!
robert lippok,,,,,artist not found!
my my,,,,,artist not found!
norfolk & western,,,,,artist not found!
fe mail,,,,,artist not found!
shout out out out out,Spanish Moss & Total Loss,"Jul 17, 2012",65,tbd,
shout out out out out,Reintegration Time,"May 5, 2009",56,tbd,
2pac,DJ Hero (X360),"Oct 27, 2009",84,7.8,
2pac,Grand Theft Auto: San Andreas (PS2),"Oct 26, 2004",95,9.0,
the walker brothers,,,,,artist not found!
the brother kite,,,,,artist not found!
summer hymns,,,,,artist not found!
damien rice,My Favourite Faded Fantasy,"Nov 11, 2014",76,8.6,
damien rice,9,"Nov 14, 2006",64,8.4,
damien rice,O,"Jun 10, 2003",80,8.9,
the isles,,,,,artist not found!
mudsuckers,,,,,artist not found!
r. keenan lawler,,,,,artist not found!
merle haggard,Django and Jimmie,"Jun 2, 2015",73,tbd,
merle haggard,Working in Tennessee,"Oct 4, 2011",74,tbd,
merle haggard,I Am What I Am,"Apr 20, 2010",81,tbd,
slumber party,,,,,artist not found!
whitey,,,,,artist not found!
manyfingers,,,,,artist not found!
the prids,,,,,artist not found!
johnny and the moon,,,,,artist not found!
so percussion,Ryonen,"Apr 8, 2014",80,tbd,
the places,,,,,artist not found!
sparta,Threes,"Oct 24, 2006",60,8.2,
sparta,Porcelain,"Jul 13, 2004",62,7.8,
sparta,Wiretap Scars,"Aug 13, 2002",69,8.6,
isobel campbell,Hawk,"Aug 24, 2010",75,7.4,
isobel campbell,Milk White Sheets,"Nov 7, 2006",67,tbd,
isobel campbell,Amorino,"Oct 7, 2003",68,7.8,
nikki sudden,,,,,artist not found!
ad astra per aspera,,,,,artist not found!
micah p. hinson,Presents the Holy Strangers,"Sep 8, 2017",82,tbd,
micah p. hinson,Micah P. Hinson and the Pioneer Saboteurs,"May 24, 2010",81,tbd,
micah p. hinson,Micah P. Hinson And The Opera Circuit,"Oct 10, 2006",72,7.7,
micah p. hinson,Micah P. Hinson And The Gospel Of Progress,"Apr 12, 2005",79,8.5,
damon mcmahon,,,,,artist not found!
jean claude vannier,Corpse Flower,"Sep 13, 2019",79,6.2,
