artist,album,year,critic_score,user_score,comment
michael johnson,Akeelah and the Bee,"Apr 28, 2006",72,7.9,
michael johnson,Joe the King,"Oct 15, 1999",64,7.3,
sankofa,,,,,artist not found!
mils,,,,,artist not found!
kill me tomorrow,,,,,artist not found!
will oldham,A Ghost Story,"Jul 7, 2017",84,7.0,
will oldham,Revenge of the Mekons,"Oct 29, 2014",77,tbd,
will oldham,New Jerusalem,"Nov 30, 2012",46,tbd,
will oldham,Wendy and Lucy,"Dec 10, 2008",80,6.2,
will oldham,Old Joy,"Sep 20, 2006",84,tbd,
will oldham,Junebug,"Aug 3, 2005",80,7.9,
will oldham,Matewan,"Aug 28, 1987",73,tbd,
preston school of industry,Monsoon,"Feb 17, 2004",62,tbd,
preston school of industry,All This Sounds Gas,"Aug 28, 2001",72,tbd,
b.j. nilsen,,,,,artist not found!
biz markie,Empire (2015): Season 3,"Sep 21, 2016",tbd,5.1,
biz markie,MAD: Season 3,"May 28, 2012",tbd,tbd,
biz markie,Yo Gabba Gabba: Season 4,"Dec 18, 2011",tbd,tbd,
biz markie,MAD: Season 1,"Sep 6, 2010",tbd,5.1,
biz markie,Yo Gabba Gabba: Season 3,"Mar 8, 2010",tbd,tbd,
biz markie,Yo Gabba Gabba: Season 2,"Sep 22, 2008",tbd,tbd,
biz markie,1st Amendment Standup: Season 3,"Jul 9, 2008",tbd,tbd,
biz markie,Yo Gabba Gabba: Season 1,"Aug 20, 2007",tbd,7.2,
biz markie,Nick Cannon Presents Wild 'N Out: Season 4,"Jun 7, 2007",tbd,tbd,
biz markie,1st Amendment Standup: Season 2,"Apr 18, 2007",tbd,tbd,
biz markie,I Love the 70s: Volume 2: Season 1,"Jul 10, 2006",tbd,tbd,
biz markie,I Love the Holidays: Season 1,"Nov 7, 2005",tbd,tbd,
biz markie,I Love the ‘80s: 3D: Season 1,"Oct 24, 2005",tbd,tbd,
biz markie,Nick Cannon Presents Wild 'N Out: Season 1,"Jul 28, 2005",tbd,tbd,
biz markie,Celebrity Fit Club: Season 1,"Jan 9, 2005",tbd,tbd,
biz markie,I Love the 90's Part Deux: Season 1,"Jan 17, 2004",tbd,tbd,
"volcano, i'm still excited!!",,,,,artist not found!
rob mazurek,,,,,artist not found!
mountaineers,,,,,artist not found!
the autumn defense,Fifth,"Jan 28, 2014",67,tbd,
the autumn defense,The Autumn Defense,"Jan 9, 2007",75,7.7,
valley of the giants,,,,,artist not found!
