artist,album,year,critic_score,user_score,comment
lydia loveless,Indestructible Machine,"Sep 13, 2011",84,tbd,
neil finn,Lightsleeper,"Aug 24, 2018",68,6.8,
neil finn,Out of Silence,"Sep 22, 2017",84,8.5,
neil finn,Goin' Your Way [Live],"Dec 11, 2015",79,tbd,
neil finn,Dizzy Heights,"Feb 11, 2014",72,8.3,
cheatahs,Mythologies,"Oct 30, 2015",73,tbd,
cheatahs,Sunne [EP],"Feb 23, 2015",78,tbd,
cheatahs,Cheatahs,"Feb 11, 2014",77,8.3,
planningtorock,Powerhouse,"Nov 9, 2018",74,tbd,
planningtorock,All Love's Legal,"Feb 18, 2014",69,6.1,
planningtorock,W,"May 24, 2011",73,7.0,
planningtorock,"Tomorrow, In A Year","Mar 9, 2010",67,7.8,
brigitte fontaine,,,,,artist not found!
nina persson,Animal Heart,"Feb 11, 2014",68,7.7,
helms alee,Sleepwalking Sailors,"Feb 11, 2014",80,tbd,
mantar,,,,,artist not found!
lo fang,Blue Film,"Feb 25, 2014",64,7.1,
afterhours,,,,,artist not found!
temples,Hot Motion,"Sep 27, 2019",67,9.5,
temples,Volcano,"Mar 3, 2017",72,7.9,
temples,Sun Structures,"Feb 11, 2014",70,8.5,
cibo matto,Hotel Valentine,"Feb 14, 2014",75,7.2,
foetus,Flow,"May 8, 2001",81,tbd,
dog bite,Tranquilizers,"Jan 21, 2014",56,5.3,
dog bite,Velvet Changes,"Feb 5, 2013",57,tbd,
tinariwen,Amadjar,"Sep 6, 2019",85,7.8,
tinariwen,Elwan,"Feb 10, 2017",86,7.8,
tinariwen,Live in Paris,"Nov 20, 2015",83,tbd,
tinariwen,Emmaar,"Feb 11, 2014",80,7.5,
tinariwen,Tassili,"Aug 30, 2011",80,8.5,
tinariwen,Imidiwan: Companions,"Jun 29, 2009",84,8.0,
total slacker,,,,,artist not found!
gridlink,,,,,artist not found!
thumpers,Galore,"Feb 11, 2014",66,tbd,
feadz,,,,,artist not found!
white rainbow,New Clouds,"Oct 20, 2009",72,7.5,
have a nice life,The Unnatural World,"Feb 4, 2014",79,8.4,
cheveu,,,,,artist not found!
guardian alien,Spiritual Emergency,"Jan 28, 2014",73,tbd,
jerome lol,,,,,artist not found!
"sunn o))), ulver",,,,,artist not found!
woodsman,Rare Forms,"Jan 25, 2011",67,tbd,
broken bells,After the Disco,"Feb 4, 2014",71,7.6,
broken bells,Meyrin Fields,"Mar 29, 2011",65,7.7,
broken bells,Broken Bells,"Mar 9, 2010",71,8.5,
bombay bicycle club,"So Long, See You Tomorrow","Feb 4, 2014",69,7.9,
bombay bicycle club,A  Different Kind of Fix,"Jan 17, 2012",77,7.7,
bombay bicycle club,Flaws,"Jul 13, 2010",63,6.7,
bombay bicycle club,I Had the Blues But I Shook Them Loose,"Jul 6, 2009",61,8.7,
aztec camera,"High Land, Hard Rain [30th Anniversary Edition]","Feb 4, 2014",89,8.4,
dj dog dick,,,,,artist not found!
aa,,,,,artist not found!
snowbird,Moon,"Feb 4, 2014",69,tbd,
lost in the trees,Past Life,"Feb 18, 2014",71,7.3,
lost in the trees,A Church That Fits Our Needs,"Mar 20, 2012",79,8.3,
bohren & der club of gore,,,,,artist not found!
cymbals,The  Age of Fracture,"Feb 4, 2014",73,6.8,
ceo,Wonderland,"Feb 4, 2014",76,7.5,
maximo park,Risk To Exist,"Apr 21, 2017",67,7.3,
maximo park,Too Much Information,"Feb 3, 2014",62,8.4,
maximo park,The National Health,"Aug 28, 2012",72,8.0,
maximo park,Quicken The Heart,"May 12, 2009",61,7.4,
maximo park,Our Earthly Pleasures,"May 8, 2007",67,7.9,
maximo park,A Certain Trigger,"May 31, 2005",75,8.7,
david first,,,,,artist not found!
