artist,album,year,critic_score,user_score,comment
hailu mergia,Lala Belu,"Feb 23, 2018",81,tbd,
the ex & brass unbound,,,,,artist not found!
matias aguayo,Support Alien Invasion,"Jun 28, 2019",70,tbd,
matias aguayo,The Visitor,"Jun 25, 2013",76,tbd,
matias aguayo,Ay Ay Ay,"Oct 27, 2009",80,8.3,
spectrals,Sob Story,"Jun 18, 2013",68,tbd,
spectrals,Bad Penny,"Oct 25, 2011",68,tbd,
austra,Feel It Break,"May 17, 2011",75,8.5,
matthew herbert,Fatherland (Original Music from the Stage Show),"Jun 30, 2017",84,tbd,
matthew herbert,The  End of Silence,"Jun 24, 2013",72,tbd,
matthew herbert,Scale,"May 30, 2006",81,8.0,
matthew herbert,Plat du Jour,"Sep 13, 2005",73,8.8,
noah and the whale,Heart of Nowhere,"May 6, 2013",64,7.7,
noah and the whale,Last Night on Earth,"Mar 15, 2011",67,7.9,
noah and the whale,The First Days Of Spring,"Oct 6, 2009",71,8.6,
noah and the whale,"Peaceful, The World Lays Me Down","Sep 16, 2008",60,8.0,
integrity,"Howling, For the Nightmare Shall Consume","Jul 14, 2017",82,tbd,
digable planets,,,,,artist not found!
roomrunner,,,,,artist not found!
candy claws,,,,,artist not found!
empire of the sun,Two Vines,"Oct 28, 2016",66,7.8,
empire of the sun,Ice on the Dune,"Jun 18, 2013",68,8.1,
empire of the sun,Walking On A Dream,"Apr 21, 2009",61,7.3,
the baptist generals,Jackleg Devotional to the Heart,"May 21, 2013",75,tbd,
bad rabbits,,,,,artist not found!
date palms,The  Dusted Sessions,"Jun 11, 2013",80,tbd,
john vanderslice,You Had Me at Goodbye,"Mar 24, 2017",72,tbd,
john vanderslice,Under Branch and Thorn and Tree,"Jul 17, 2015",78,tbd,
john vanderslice,Dagger Beach,"Jun 11, 2013",74,tbd,
john vanderslice,Kid Face,"Feb 19, 2013",76,tbd,
john vanderslice,White Wilderness,"Jan 25, 2011",75,tbd,
john vanderslice,Romanian Names,"May 19, 2009",72,7.8,
john vanderslice,Emerald City,"Jul 24, 2007",80,7.7,
john vanderslice,Pixel Revolt,"Aug 23, 2005",72,6.7,
john vanderslice,Cellar Door,"Jan 20, 2004",78,6.0,
oren ambarchi | keiji haino | jim o'rourke,,,,,artist not found!
alexander spit,Last Call with Carson Daly: Season 12,"Sep 26, 2012",tbd,tbd,
quasimoto,Yessir Whatever,"Jun 18, 2013",69,8.7,
quasimoto,The Further Adventures Of Lord Quas,"May 3, 2005",79,8.6,
sigur rs,,,,,artist not found!
royal trux,White Stuff,"Mar 1, 2019",77,6.6,
royal trux,Platinum Tips & Ice-Cream [Live],"Jun 16, 2017",69,tbd,
royal trux,Accelerator [Reissue],"Oct 9, 2012",83,tbd,
close,Getting Closer,"Jun 11, 2013",64,tbd,
emika,DVA,"Jun 10, 2013",64,tbd,
emika,Emika,"Oct 11, 2011",78,tbd,
rodan,,,,,artist not found!
wampire,Bazaar,"Oct 7, 2014",67,tbd,
wampire,Curiosity,"May 14, 2013",69,8.3,
coma cinema,,,,,artist not found!
the lonely island,The  Wack Album,"Jun 11, 2013",73,7.2,
the lonely island,Turtleneck & Chain,"May 10, 2011",78,8.6,
the lonely island,Incredibad,"Feb 10, 2009",68,8.0,
lansing dreiden,,,,,artist not found!
oblivians,Desperation,"May 28, 2013",79,tbd,
smith westerns,Soft Will,"Jun 25, 2013",71,8.8,
smith westerns,Dye It Blonde,"Jan 18, 2011",80,8.2,
quadron,Avalanche,"Jun 4, 2013",72,8.7,
the jet age of tomorrow,,,,,artist not found!
blood ceremony,The Eldritch Dark,"May 28, 2013",80,tbd,
benga,,,,,artist not found!
portugal. the man,Woodstock,"Jun 16, 2017",70,7.4,
portugal. the man,Evil Friends,"Jun 4, 2013",76,8.5,
portugal. the man,In the Mountain in the Cloud,"Jul 19, 2011",73,8.8,
portugal. the man,The Satanic Satanist,"Jul 21, 2009",79,8.7,
koreless,,,,,artist not found!
case studies,This Is Another Life,"Jun 11, 2013",64,tbd,
case studies,The World Is Just a Shape to Fill the Night,"Aug 15, 2011",72,tbd,
black sabbath,13,"Jun 11, 2013",72,8.3,
double dagger,,,,,artist not found!
brazos,Saltwater,"May 28, 2013",77,tbd,
etran finatawa,,,,,artist not found!
camera obscura,Desire Lines,"Jun 4, 2013",78,8.4,
camera obscura,My Maudlin Career,"Apr 21, 2009",80,8.5,
camera obscura,Let's Get Out Of This Country,"Jun 6, 2006",77,8.6,
camera obscura,Underachievers Please Try Harder,"Jan 20, 2004",74,7.2,
peter jefferies,Mortal Kombat: Shaolin Monks (PS2),"Sep 16, 2005",77,8.8,
peter jefferies,Mortal Kombat: Shaolin Monks (XBOX),"Sep 16, 2005",78,7.1,
peter jefferies,Backyard Wrestling: Don't Try This at Home (PS2),"Oct 7, 2003",51,7.5,
peter jefferies,X-Men: Next Dimension (GC),"Oct 15, 2002",63,8.2,
phaseone,,,,,artist not found!
lilacs & champagne,,,,,artist not found!
asg,Blood Drive,"May 28, 2013",77,tbd,
"chris corsano, bill orcutt",,,,,artist not found!
alex bleeker and the freaks,,,,,artist not found!
