artist,album,year,critic_score,user_score,comment
boris,Heavy Rocks,"May 24, 2011",70,tbd,
boris,Smile,"Apr 29, 2008",75,8.6,
boris,Pink,"May 16, 2006",80,8.5,
the felice brothers,Undress,"May 3, 2019",78,tbd,
the felice brothers,Life in the Dark,"Jun 24, 2016",71,tbd,
the felice brothers,Favorite Waitress,"Jun 17, 2014",70,tbd,
the felice brothers,"Celebration, Florida","May 10, 2011",77,8.8,
the felice brothers,Yonder Is The Clock,"Apr 7, 2009",84,8.6,
the felice brothers,The Felice Brothers,"Mar 4, 2008",76,8.8,
donnie & joe emerson,,,,,artist not found!
mariah carey,Caution,"Nov 16, 2018",82,8.4,
mariah carey,Me. I Am Mariah... The Elusive Chanteuse,"May 27, 2014",67,7.0,
mariah carey,Merry Christmas II You,"Nov 2, 2010",60,6.4,
mariah carey,Memoirs Of An Imperfect Angel,"Sep 29, 2009",70,7.4,
mariah carey,E=MC2,"Apr 15, 2008",64,7.6,
mariah carey,The Emancipation Of Mimi,"Apr 12, 2005",64,8.2,
mariah carey,Charmbracelet,"Dec 3, 2002",43,6.4,
mariah carey,Glitter,"Sep 11, 2001",59,7.1,
klaxons,Love Frequency,"Jun 16, 2014",58,6.1,
klaxons,Surfing the Void,"Aug 23, 2010",68,7.3,
klaxons,Myths Of The Near Future,"Mar 27, 2007",71,7.3,
martyn,Voids,"Jun 29, 2018",79,tbd,
martyn,The Air Between Words,"Jun 17, 2014",78,tbd,
martyn,Ghost People,"Oct 10, 2011",76,8.3,
yaitw,,,,,artist not found!
kyle bobby dunn,From Here To Eternity,"May 3, 2019",91,tbd,
kyle bobby dunn,Bring Me the Head of Kyle Bobby Dunn,"Jun 26, 2012",76,tbd,
kyle bobby dunn,Ways of Meaning,"Apr 12, 2011",75,tbd,
crowbar,Sever the Wicked Hand,"Feb 8, 2011",79,tbd,
first aid kit,Ruins,"Jan 19, 2018",76,7.4,
first aid kit,Stay Gold,"Jun 10, 2014",80,8.0,
first aid kit,The Lion's Roar,"Jan 24, 2012",81,8.8,
first aid kit,The Big Black And The Blue,"May 25, 2010",70,8.3,
chris schlarb,Making the Saint,"May 27, 2014",67,tbd,
enabler,,,,,artist not found!
stick against stone,,,,,artist not found!
the fresh & onlys,,,,,artist not found!
tomas barfod,Love Me,"Jun 10, 2014",73,tbd,
tomas barfod,Salton Sea,"May 22, 2012",73,tbd,
the atlas moth,The Old Believer,"Jun 10, 2014",77,tbd,
alice boman,,,,,artist not found!
popcaan,Forever,"Jul 20, 2018",74,tbd,
popcaan,Where We Come From,"Jun 10, 2014",81,8.4,
chrissie hynde,Stockholm,"Jun 10, 2014",64,7.3,
dub thompson,9 Songs,"Jun 10, 2014",70,tbd,
craft spells,Nausea,"Jun 10, 2014",71,7.2,
craft spells,Gallery [EP],"May 22, 2012",65,tbd,
craft spells,Idle Labor,"Apr 5, 2011",66,8.1,
watter,,,,,artist not found!
50 cent,The Predator,"Sep 14, 2018",48,4.4,
50 cent,Den of Thieves,"Jan 19, 2018",49,6.3,
50 cent,Southpaw,"Jul 24, 2015",57,7.8,
50 cent,Spy,"Jun 5, 2015",75,5.0,
50 cent,Champs,"Mar 13, 2015",59,8.9,
50 cent,The Prince,"Aug 22, 2014",19,tbd,
50 cent,Escape Plan,"Oct 18, 2013",49,7.8,
50 cent,The Frozen Ground,"Aug 23, 2013",37,6.3,
50 cent,How to Make Money Selling Drugs,"Jun 26, 2013",69,8.8,
50 cent,13,"Oct 28, 2011",29,8.0,
50 cent,Morning Glory,"Nov 10, 2010",57,6.7,
50 cent,Twelve,"Aug 6, 2010",22,6.0,
50 cent,Righteous Kill,"Sep 12, 2008",36,4.9,
50 cent,Home of the Brave,"Dec 15, 2006",42,8.4,
50 cent,Get Rich or Die Tryin',"Nov 9, 2005",45,5.1,
hamilton leithauser,I Had a Dream That You Were Mine,"Sep 23, 2016",82,8.3,
hamilton leithauser,Black Hours,"Jun 3, 2014",74,8.1,
priests,The  Seduction of Kansas,"Apr 5, 2019",78,7.1,
priests,Nothing Feels Natural,"Jan 27, 2017",83,7.8,
sbastien tellier,,,,,artist not found!
mayhem,Esoteric Warfare,"Jun 10, 2014",69,7.5,
taylor mcferrin,Love's Last Chance,"Aug 16, 2019",83,tbd,
taylor mcferrin,Collagically Speaking,"Jun 22, 2018",77,tbd,
taylor mcferrin,Early Riser,"Jun 3, 2014",76,7.9,
obn iiis,Third Time To Harm,"May 27, 2014",80,tbd,
well$,,,,,artist not found!
lee bains iii & the glory fires,,,,,artist not found!
gold bears,Dalliance,"Jun 3, 2014",75,tbd,
gold bears,Are You Falling in Love?,"May 17, 2011",69,tbd,
"buzz ""king buzzo"" osborne",,,,,artist not found!
"tom carter, pat murano",,,,,artist not found!
david lang,Little Match Girl Passion,"Jun 9, 2009",96,6.0,
clap your hands say yeah,The Tourist,"Feb 24, 2017",68,7.5,
clap your hands say yeah,Only Run,"Jun 3, 2014",64,7.7,
clap your hands say yeah,Hysterical,"Sep 20, 2011",69,7.2,
clap your hands say yeah,Some Loud Thunder,"Jan 30, 2007",63,7.4,
clap your hands say yeah,Clap Your Hands Say Yeah,"Jun 28, 2005",84,8.5,
tigers jaw,Spin,"May 19, 2017",69,tbd,
tigers jaw,Charmer,"Jun 3, 2014",73,8.1,
ned doheny,,,,,artist not found!
lee fields & the expressions,,,,,artist not found!
the orwells,Terrible Human Beings,"Feb 17, 2017",68,7.9,
the orwells,Disgraceland,"Jun 3, 2014",60,6.9,
the orwells,Other Voices [EP],"Jun 25, 2013",tbd,9.3,
dj sprinkles,,,,,artist not found!
copeland,Ixora,"Nov 24, 2014",77,8.6,
trash talk,No Peace,"May 27, 2014",68,tbd,
trash talk,119,"Oct 9, 2012",67,tbd,
trash talk,Eyes & Nines,"Jun 8, 2010",83,7.5,
hercules and love affair,,,,,artist not found!
officer!,,,,,artist not found!
napolian,,,,,artist not found!
g side,The One... Cohesive,"Jan 1, 2011",82,tbd,
leslie winer,,,,,artist not found!
"ryksopp, robyn",,,,,artist not found!
sylvan esso,What Now,"Apr 28, 2017",75,7.5,
sylvan esso,Sylvan Esso,"May 13, 2014",77,7.9,
haunted hearts,Initiation,"May 27, 2014",65,tbd,
popstrangers,Fortuna,"May 27, 2014",74,tbd,
popstrangers,Antipodes,"Feb 26, 2013",72,tbd,
k. leimer,,,,,artist not found!
the clientele,Music for the Age of Miracles,"Sep 22, 2017",80,7.4,
the clientele,Alone & Unreal: The Best of the Clientele [Deluxe Edition],"Sep 4, 2015",90,8.0,
the clientele,Minotaur,"Aug 31, 2010",73,tbd,
the clientele,Bonfires On The Heath,"Oct 6, 2009",81,8.3,
the clientele,God Save The Clientele,"May 8, 2007",77,8.7,
the clientele,Strange Geometry,"Oct 11, 2005",79,8.7,
the clientele,The Violet Hour,"Jul 8, 2003",84,8.9,
echo and the bunnymen,,,,,artist not found!
"oren ambarchi, stephen omalley, randall dunn",,,,,artist not found!
owen pallett,In Conflict,"May 27, 2014",82,8.3,
owen pallett,A Swedish Love Story,"Sep 28, 2010",78,tbd,
owen pallett,Heartland,"Jan 12, 2010",76,8.3,
blu,Bad Neighbor,"Oct 30, 2015",81,8.4,
blu,Good to Be Home,"May 19, 2014",73,8.7,
blu,NoYork!,"Mar 26, 2013",78,7.8,
future death,,,,,artist not found!
lantls,,,,,artist not found!
vm,,,,,artist not found!
white sea,In Cold Blood,"May 19, 2014",69,8.0,
carl hultgren,,,,,artist not found!
traxman,"Da Mind of Traxman, Vol. 2","May 20, 2014",82,tbd,
traxman,The Mind of Traxman,"Apr 17, 2012",79,tbd,
vangelis katsoulis,,,,,artist not found!
datashock,,,,,artist not found!
elijah & skilliam,,,,,artist not found!
big boys,,,,,artist not found!
cold cave,Cherish the Light Years,"Apr 5, 2011",71,7.7,
cold cave,Love Comes Close,"Nov 3, 2009",69,tbd,
mason bates,,,,,artist not found!
arto lindsay,Cuidado Madame,"Apr 21, 2017",77,tbd,
trans am,Volume X,"May 20, 2014",69,tbd,
trans am,Thing,"Apr 20, 2010",72,tbd,
trans am,What Day Is It Tonight? (Trans Am Live 1993-2008),"Dec 8, 2009",79,tbd,
trans am,Sex Change,"Feb 20, 2007",65,8.0,
trans am,Liberation,"Feb 17, 2004",65,tbd,
trans am,TA,"May 7, 2002",62,tbd,
herzog,,,,,artist not found!
agalloch,The Serpent & the Sphere,"May 13, 2014",84,8.1,
